yali1_id,ncbigene,ec,all_kegg_pathways,metabolic_pathways,in_true_metabolic_pathway,in_model,is_expansion_candidate,description
YALI1_C18901g,2909207,2.1.1.56,mRNA surveillance pathway,,False,False,False,"similar to Saccharomyces cerevisiae ABD1 (YBR236C)%3B ancestral locus Anc_6.147,  weakly similar to uniprot|P32783 Saccharomyces cerevisiae "
YALI1_C23707g,2909753,2.7.7.6,RNA polymerase;Nucleotide excision repair,,False,False,False,"similar to Saccharomyces cerevisiae RPO21 (YDL140C)%3B ancestral locus Anc_7.314,  highly similar to uniprot|P04050 Saccharomyces cerevisiae"
YALI1_C29618g,2909846,5.6.2.7,,,False,False,False,similar to uniprot|P06634 Saccharomyces cerevisiae YOR204w DED1 ATP-dependent RNA helicase P28.1.f22.1
YALI1_C30187g,2909837,5.6.2.4,ATP-dependent chromatin remodeling,,False,False,False,"similar to Saccharomyces cerevisiae RVB1 (YDR190C)%3B ancestral locus Anc_8.395,  highly similar to uniprot|Q03940 Saccharomyces cerevisiae "
YALI1_C30795g,2909697,2.7.11.1,Ribosome biogenesis in eukaryotes,,False,False,False,"similar to Saccharomyces cerevisiae RIO1 (YOR119C)%3B ancestral locus Anc_5.432,  similar to uniprot|Q12196 Saccharomyces cerevisiae YOR119c"
YALI1_D02362g,2910513,2.7.11.1,Meiosis - yeast;Autophagy - yeast,,False,False,False,similar to uniprot|P06782 Saccharomyces cerevisiae YDR477w SNF1 carbon catabolite derepressing ser/thr protein kinase
YALI1_D03647g,2910545,3.4.21.89,Protein export,,False,False,False,"similar to Saccharomyces cerevisiae SEC11 (YIR022W)%3B ancestral locus Anc_2.648,  similar to uniprot|P15367 Saccharomyces cerevisiae YIR022"
YALI1_D04186g,2910568,2.7.7.72,,,False,False,False,"similar to uniprot|P21269 Saccharomyces cerevisiae YER168c CCA1 tRNA nucleotidyltransferase,similar to Saccharomyces cerevisiae CCA1 (YER168"
YALI1_D04680g,2910586,2.7.7.6,RNA polymerase;Nucleotide excision repair,,False,False,False,"similar to Saccharomyces cerevisiae RPB2 (YOR151C)%3B ancestral locus Anc_5.497,  highly similar to uniprot|P08518 Saccharomyces cerevisiae "
YALI1_D05398g,2910635,2.7.11.22;2.7.11.23,Basal transcription factors;Nucleotide excision repair,,False,False,False,similar to uniprot|P06242 Saccharomyces cerevisiae YDL108w KIN28 cyclin-dependent ser/thr protein kinase
YALI1_D07118g,2911026,2.1.1.228,,,False,False,False,"similar to uniprot|P38793 Saccharomyces cerevisiae YHR070w tRNA modification enyzyme,similar to Saccharomyces cerevisiae TRM5 (YHR070W)%3B a"
YALI1_D08031g,2910866,6.2.1.45,Ubiquitin mediated proteolysis,,False,False,False,similar to uniprot|P52488 Saccharomyces cerevisiae YDR390c UBA2 E1-like (ubiquitin-activating) enzyme
YALI1_D08360g,2910492,3.4.25.1,Proteasome,,False,False,False,"similar to Saccharomyces cerevisiae PRE7 (YBL041W)%3B ancestral locus Anc_7.480,  highly similar to uniprot|P23724 Saccharomyces cerevisiae "
YALI1_D09488g,2910893,3.1.3.48,,,False,False,False,weakly similar to uniprot|P53965 Saccharomyces cerevisiae YNL032w SIW14
YALI1_D11302g,2910676,2.7.11.1,Autophagy - yeast,,False,False,False,some similarities with uniprot|P38990 Saccharomyces cerevisiae YER129w PAK1 DNA polymerase alpha suppressing protein kinase
YALI1_D12626g,2910929,5.6.2.6,Spliceosome,,False,False,False,similar to uniprot|Q10752 Schizosaccharomyces pombe Putative ATP-dependent RNA helicase cdc28
YALI1_D14400g,2910357,2.3.2.26,,,False,False,False,"weakly similar to DEHA0F05566g Debaryomyces hansenii,similar to Saccharomyces cerevisiae YJR141W%3B ancestral locus Anc_4.376"
YALI1_D15214g,2910617,5.6.2.6,RNA degradation,,False,False,False,similar to uniprot|P47047 Saccharomyces cerevisiae YJL050W ATP-dependent RNA helicase DOB1
YALI1_D17181g,2910265,2.3.1.254,,,False,False,False,"similar to Saccharomyces cerevisiae NAT3 (YPR131C)%3B ancestral locus Anc_3.465,  similar to uniprot|Q06504 Saccharomyces cerevisiae YPR131c"
YALI1_D17355g,2910228,3.4.25.1,Proteasome,,False,False,False,"highly similar to uniprot|P25043 Saccharomyces cerevisiae YOR157c PUP1 20S proteasome subunit (beta2),similar to Saccharomyces cerevisiae PU"
YALI1_D18167g,2911332,6.5.1.3,,,False,False,False,"similar to uniprot|P09880 Saccharomyces cerevisiae YJL087c TRL1 tRNA ligase,similar to Saccharomyces cerevisiae TRL1 (YJL087C)%3B ancestral "
YALI1_D18673g,2910755,2.3.2.23,Polycomb repressive complex;Ubiquitin mediated proteolysis;Protein processing in endoplasmic reticulum,,False,False,False,highly similar to uniprot|O74196 Colletotrichum gloeosporioides Ubiquitin-conjugating enzyme E2-16 kDa (Ubiquitin- protein ligase)
YALI1_D24718g,2911167,2.7.11.1,,,False,False,False,"similar to Saccharomyces cerevisiae BCK1 (YJL095W)%3B ancestral locus Anc_1.271,  similar to uniprot|Q871H9 Neurospora crassa B16M17. 090 Re"
YALI1_D26586g,2910716,2.7.11.26,IgSF CAM signaling;Integrin signaling;Cadherin signaling,,False,False,False,"similar to Saccharomyces cerevisiae MCK1 (YNL307C) and YGK3 (YOL128C)%3B ancestral locus Anc_3.41,  similar to uniprot|P38615 Saccharomyces "
YALI1_D26721g,2910280,3.4.22.68,,,False,False,False,"similar to Saccharomyces cerevisiae ULP2 (YIL031W)%3B ancestral locus Anc_7.197,  some similarities with uniprot|O13769 Schizosaccharomyces "
YALI1_D29831g,2910285,5.6.2.7,,,False,False,False,weakly similar to uniprot|P36120 Saccharomyces cerevisiae YKR024c DBP7 RNA helicase required for 60S ribosomal subunit assembly
YALI1_D31186g,2910987,5.6.2.2,,,False,False,False,"similar to Saccharomyces cerevisiae TOP2 (YNL088W)%3B ancestral locus Anc_2.201,  similar to uniprot|P06786 Saccharomyces cerevisiae YNL088w"
YALI1_D31823g,2911019,3.4.19.12,,,False,False,False,similar to uniprot|P53874 Saccharomyces cerevisiae YNL186W Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.1.2. 15)
YALI1_D33418g,2910782,2.7.11.22,Cell cycle - yeast;Autophagy - yeast,,False,False,False,"similar to Saccharomyces cerevisiae VHS1 (YDR247W) and SKS1 (YPL026C)%3B ancestral locus Anc_8.477,  highly similar to uniprot|P17157 Saccha"
YALI1_D34395g,2910807,2.7.11.21,Cell cycle - yeast;Meiosis - yeast,,False,False,False,"similar to Saccharomyces cerevisiae CDC5 (YMR001C)%3B ancestral locus Anc_6.31,  similar to uniprot|P32562 Saccharomyces cerevisiae YMR001C "
YALI1_D35635g,2911240,7.2.2.8,,,False,False,False,"similar to Saccharomyces cerevisiae CCC2 (YDR270W)%3B ancestral locus Anc_5.636,  similar to uniprot|P38995 Saccharomyces cerevisiae YDR270w"
YALI1_E01251g,2912901,3.1.26.5,Ribosome biogenesis in eukaryotes,,False,False,False,weakly similar to uniprot|Q8BX66 Mus musculus Similar to ribonuclease P protein subunit P40
YALI1_E01299g,2912930,2.7.7.7,,,False,False,False,"weakly similar to uniprot|P39985 Saccharomyces cerevisiae YEL055c POL5 DNA polymerase V,similar to Saccharomyces cerevisiae POL5 (YEL055C)%3"
YALI1_E01614g,2912937,2.3.1.97,,,False,False,False,"similar to Saccharomyces cerevisiae NMT1 (YLR195C)%3B ancestral locus Anc_7.357,  similar to uniprot|P14743 Saccharomyces cerevisiae YLR195c"
YALI1_E02056g,2912040,2.1.1.260,Ribosome biogenesis in eukaryotes,,False,False,False,"similar to Saccharomyces cerevisiae EMG1 (YLR186W)%3B ancestral locus Anc_1.64,  highly similar to uniprot|Q06287 Saccharomyces cerevisiae Y"
YALI1_E02317g,2912058,5.6.2.7,,,False,False,False,similar to uniprot|Q03532 Saccharomyces cerevisiae YMR290c HAS1 helicase associated with SET1P
YALI1_E03163g,2912109,5.6.2.7,,,False,False,False,similar to uniprot|P38719 Saccharomyces cerevisiae YHR169w DBP8
YALI1_E03439g,2912119,3.4.25.1,Proteasome,,False,False,False,"highly similar to uniprot|P32379 Saccharomyces cerevisiae YGR253c PUP2 20S proteasome subunit(alpha5),similar to Saccharomyces cerevisiae PU"
YALI1_E03535g,2912122,2.7.7.50,,,False,False,False,"similar to Saccharomyces cerevisiae CEG1 (YGL130W)%3B ancestral locus Anc_6.228,  similar to uniprot|Q01159 Saccharomyces cerevisiae YGL130w"
YALI1_E03941g,2912139,3.1.3.16,,,False,False,False,"similar to Saccharomyces cerevisiae FCP1 (YMR277W)%3B ancestral locus Anc_8.839,  similar to uniprot|Q03254 Saccharomyces cerevisiae YMR277w"
YALI1_E05645g,2912208,2.3.1.48,ATP-dependent chromatin remodeling,,False,False,False,similar to uniprot|Q08649 Saccharomyces cerevisiae YOR244w ESA1 histone acetyltransferase
YALI1_E07302g,2912342,6.2.1.45,Ubiquitin mediated proteolysis,,False,False,False,similar to uniprot|P22515 Saccharomyces cerevisiae YKL210w UBA1 E1-like (ubiquitin-activating) enzyme
YALI1_E11630g,2912534,2.7.7.87,,,False,False,False,"similar to uniprot|P32579 Saccharomyces cerevisiae YGL169w SUA5 translation initiation protein,similar to Saccharomyces cerevisiae SUA5 (YGL"
YALI1_E11674g,2911589,7.2.2.10,,,False,False,False,"uniprot|O43108 Yarrowia lipolytica Calcium- transporting ATPase 1,similar to Saccharomyces cerevisiae PMR1 (YGL167C)%3B ancestral locus Anc_"
YALI1_E12223g,2912569,2.7.7.79,,,False,False,False,"similar to Saccharomyces cerevisiae THG1 (YGR024C)%3B ancestral locus Anc_4.161,  similar to DEHA0F24321g Debaryomyces hansenii"
YALI1_E12244g,2912570,2.7.7.6,RNA polymerase,,False,False,False,"similar to uniprot|P22138 Saccharomyces cerevisiae YPR010c RPA135 DNA-directed RNA polymerase I 135 KD subunit,similar to Saccharomyces cere"
YALI1_E14644g,2912801,2.7.7.7,DNA replication,,False,False,False,"similar to Saccharomyces cerevisiae POL1 (YNL102W)%3B ancestral locus Anc_2.176,  similar to uniprot|P13382 Saccharomyces cerevisiae YNL102w"
YALI1_E16731g,2912786,5.6.1.10,Protein export;Protein processing in endoplasmic reticulum,,False,False,False,"uniprot|Q99170 Yarrowia lipolytica dnaK-type molecular chaperone involved in ER translocation of secretory proteins (BiP homologue),similar "
YALI1_E19201g,2911575,3.1.3.16;3.1.3.48,Cell cycle - yeast;Meiosis - yeast,,False,False,False,"similar to Saccharomyces cerevisiae CDC14 (YFR028C)%3B ancestral locus Anc_1.349,  similar to uniprot|Q00684 Saccharomyces cerevisiae YFR028"
YALI1_E21513g,2911700,2.3.2.26,MAPK signaling pathway - yeast;Ubiquitin mediated proteolysis;Endocytosis,,False,False,False,similar to uniprot|P39940 Saccharomyces cerevisiae YER125W Ubiquitin--protein ligase RSP5
YALI1_E22787g,2911741,3.1.3.16,,,False,False,False,similar to uniprot|P23287 Saccharomyces cerevisiae YLR433c CNA1 calcineurin B catalytic subunit
YALI1_E25189g,2911883,1.14.19.18,,,False,False,False,similar to uniprot|Q8NKG8 Kluyveromyces lactis Putative delta 8-sphingolipid desaturase
YALI1_E27041g,2912914,2.7.11.1,,,False,False,False,some similarities with uniprot|P40494 Saccharomyces cerevisiae YIL095w PRK1 serine/threonine protein kinase involved in regulation of actin 
YALI1_E27104g,2912919,3.5.1.98,ATP-dependent chromatin remodeling;Polycomb repressive complex,,False,False,False,highly similar to uniprot|P32561 Saccharomyces cerevisiae YNL330c RPD3 histone deacetylase B
YALI1_E31248g,2912373,2.7.7.7,DNA replication;Base excision repair;Nucleotide excision repair,,False,False,False,"similar to uniprot|P21951 Saccharomyces cerevisiae YNL262w POL2 DNA-directed DNA polymerase epsilon catalytic subunit A,similar to Saccharom"
YALI1_E31529g,2912383,3.1.26.5,Ribosome biogenesis in eukaryotes,,False,False,False,"similar to uniprot|P38786 Saccharomyces cerevisiae YHR062c RPP1 required for processing of tRNA and 35S rRNA,similar to Saccharomyces cerevi"
YALI1_E31565g,2912384,2.7.11.1,MAPK signaling pathway - yeast,,False,False,False,similar to uniprot|P23292 Saccharomyces cerevisiae YNL154c YCK2 casein kinase I isoform
YALI1_E32269g,2912243,5.6.2.4,Nucleotide excision repair;Mismatch repair,,False,False,False,weakly similar to uniprot|P12954 Saccharomyces cerevisiae YJL092w HPR5 ATP-dependent DNA helicase
YALI1_E32664g,2912263,5.6.2.7,Spliceosome,,False,False,False,"similar to Saccharomyces cerevisiae DBP2 (YNL112W)%3B ancestral locus Anc_2.164,  similar to uniprot|P24783 Saccharomyces cerevisiae YNL112w"
YALI1_E33220g,2912233,6.2.1.45,Ubiquitin mediated proteolysis,,False,False,False,similar to uniprot|Q06624 Saccharomyces cerevisiae YPR180W RHC31 DNA damage tolerance protein (RAD31 homolog)
YALI1_E33858g,2911622,4.6.1.16,,,False,False,False,"similar to Saccharomyces cerevisiae SEN34 (YAR008W)%3B ancestral locus Anc_4.116,  weakly similar to uniprot|P39707 Saccharomyces cerevisiae"
YALI1_E34218g,2911868,3.1.3.41,,,False,False,False,"similar to Saccharomyces cerevisiae PHO13 (YDL236W)%3B ancestral locus Anc_2.25,  similar to uniprot|P19881 Saccharomyces cerevisiae YDL236w"
YALI1_E34290g,2911873,3.1.26.5,Ribosome biogenesis in eukaryotes,,False,False,False,"similar to Saccharomyces cerevisiae POP1 (YNL221C)%3B ancestral locus Anc_2.22,  weakly similar to uniprot|P41812 Saccharomyces cerevisiae Y"
YALI1_E34525g,2912727,3.6.4.6,Autophagy - yeast,,False,False,False,similar to uniprot|P18759 Saccharomyces cerevisiae YBR080C SEC18 Vesicular-fusion protein
YALI1_E36365g,2911925,3.1.3.16,mRNA surveillance pathway;Meiosis - yeast;Cadherin signaling,,False,False,False,similar to uniprot|P26570 Saccharomyces cerevisiae YML016c PPZ1 ser/thr phosphatase required for normal osmoregulation
YALI1_E37026g,2911469,5.6.2.7,Nucleocytoplasmic transport;mRNA surveillance pathway,,False,False,False,similar to CA3464|CaDBP5 Candida albicans CaDBP5 RNA helicase (by homology)
YALI1_E37040g,2911470,5.6.2.3,ATP-dependent chromatin remodeling,,False,False,False,similar to uniprot|Q12464 Saccharomyces cerevisiae YPL235W RVB2 RUVB-like protein
YALI1_E37198g,2912754,5.2.1.8,,,False,False,False,"ancestral locus Anc_1.102,similar to Saccharomyces cerevisiae ARP10 (YDR106W)%3B ancestral locus Anc_8.251,  some similarities with uniprot|"
YALI1_E38526g,2912008,3.4.25.1,Proteasome,,False,False,False,"similar to Saccharomyces cerevisiae PRE4 (YFR050C)%3B ancestral locus Anc_3.574,  similar to uniprot|P30657 Saccharomyces cerevisiae YFR050c"
YALI1_E40782g,2912237,2.7.11.1,,,False,False,False,"similar to uniprot|P38991 Saccharomyces cerevisiae YPL209c IPL1 ser/thr protein kinase P108.1.f16.1,similar to Saccharomyces cerevisiae IPL1"
YALI1_E41057g,2912896,7.6.2.1,Efferocytosis,,False,False,False,similar to uniprot|Q9P424 Ajellomyces capsulata Putative calcium transporting ATPase
YALI1_F01838g,2908212,7.6.2.1,,,False,False,False,"similar to Saccharomyces cerevisiae NEO1 (YIL048W)%3B ancestral locus Anc_7.234,  similar to uniprot|P40527 Saccharomyces cerevisiae YIL048w"
YALI1_F02983g,2908151,3.4.19.12,,,False,False,False,"weakly similar to uniprot|P38187 Saccharomyces cerevisiae YBL067c UBP13 ubiquitin carboxyl-terminal hydrolase,similar to Saccharomyces cerev"
YALI1_F03973g,2907785,5.6.2.7,Nucleocytoplasmic transport;mRNA surveillance pathway;Spliceosome,,False,False,False,"similar to Saccharomyces cerevisiae FAL1 (YDR021W)%3B ancestral locus Anc_3.249,  highly similar to wi|NCU01234.1 Neurospora crassa NCU01234"
YALI1_F04045g,2907777,5.6.1.7,RNA degradation,,False,False,False,"similar to Saccharomyces cerevisiae TCM62 (YBR044C)%3B ancestral locus Anc_3.247,  highly similar to uniprot|P19882 Saccharomyces cerevisiae"
YALI1_F05661g,2908963,3.6.5.4,Protein export,,False,False,False,"similar to Saccharomyces cerevisiae SRP54 (YPR088C)%3B ancestral locus Anc_3.395,  uniprot|Q99150 Yarrowia lipolytica Signal recognition par"
YALI1_F06312g,2907705,6.2.1.64,Ubiquitin mediated proteolysis,,False,False,False,similar to uniprot|Q99344 Saccharomyces cerevisiae YPR066w UBA3 ubiquitin-like protein activating enzyme
YALI1_F07181g,2908902,5.6.2.3,DNA replication;Cell cycle - yeast;Meiosis - yeast,,False,False,False,similar to uniprot|P29469 Saccharomyces cerevisiae YBL023c MCM2 member of the MCM2P MCM3P CDC46P family
YALI1_F07429g,2908596,5.6.2.3,DNA replication;Cell cycle - yeast;Meiosis - yeast,,False,False,False,similar to uniprot|P30665 Saccharomyces cerevisiae YPR019w CDC54 member of the CDC46P/MCM2P/MCM3P family
YALI1_F07881g,2908165,2.1.1.85,,,False,False,False,"similar to Saccharomyces cerevisiae YIL110W%3B ancestral locus Anc_2.259,  similar to uniprot|P40481 Saccharomyces cerevisiae YIL110w"
YALI1_F08562g,2908486,2.3.2.23,Ubiquitin mediated proteolysis,,False,False,False,highly similar to uniprot|O00103 Schizosaccharomyces pombe Ubiquitin-conjugating enzyme UBCP4 OR SPCC1259.15C.
YALI1_F09361g,2908405,3.4.25.1,Proteasome,,False,False,False,"similar to Saccharomyces cerevisiae PRE8 (YML092C)%3B ancestral locus Anc_8.871,  highly similar to uniprot|P23639 Saccharomyces cerevisiae "
YALI1_F09627g,2908076,2.1.1.309,,,False,False,False,"similar to uniprot|P25627 Saccharomyces cerevisiae YCR047c weak similarity to N-methyltransferases,similar to Saccharomyces cerevisiae BUD23"
YALI1_F10385g,2908463,2.7.11.1,Meiosis - yeast;Autophagy - other;Autophagy - yeast;Mitophagy - yeast;Lysosome biogenesis;Integrin signaling,,False,False,False,similar to uniprot|P32600 Saccharomyces cerevisiae YKL203c TOR2 phosphatidylinositol 3-kinase or uniprot|P35169 Saccharomyces cerevisiae YJR
YALI1_F10760g,2908413,3.1.26.5,Ribosome biogenesis in eukaryotes,,False,False,False,weakly similar to wi|NCU00319.1 Neurospora crassa and uniprot|P53833 Saccharomyces cerevisiae YNL282w RNases MRP/P 22.6 kDa subunit (RNA pro
YALI1_F10900g,2908400,2.7.12.1,Cell cycle - yeast,,False,False,False,some similarities with uniprot|P54199 Saccharomyces cerevisiae YDL028c MPS1 serine/threonine/tyrosine protein kinase
YALI1_F11658g,2908513,2.7.11.1,Ribosome biogenesis in eukaryotes,,False,False,False,"similar to Saccharomyces cerevisiae HRR25 (YPL204W)%3B ancestral locus Anc_6.215,  similar to uniprot|P29295 Saccharomyces cerevisiae YPL204"
YALI1_F12330g,2908230,5.6.2.7,,,False,False,False,weakly similar to uniprot|P15424 Saccharomyces cerevisiae YDR194c MSS116 RNA helicase of the DEAD box family
YALI1_F13339g,2908975,2.7.11.13,MAPK signaling pathway - yeast;Phosphatidylinositol signaling system;Neuroactive ligand signaling;Mitophagy - yeast;IgSF CAM signaling,,False,False,False,similar to uniprot|P24583 Saccharomyces cerevisiae YBL105c PKC1 ser/thr protein kinase
YALI1_F17103g,2908201,2.1.1.221,,,False,False,False,"some similarities with uniprot|Q12400 Saccharomyces cerevisiae Chromosome XV reading frame ORF YOL093W,similar to Saccharomyces cerevisiae T"
YALI1_F17520g,7009619,3.1.26.5,Ribosome biogenesis in eukaryotes,,False,False,False,gnl|GLV|YALI0F13068g [Yarrowia lipolytica]  weakly similar to gb|EAS30519.1 Coccidioides immitis
YALI1_F17949g,2907879,3.4.24.64,,,False,False,False,"similar to uniprot|P11914 Saccharomyces cerevisiae YHR024c MAS2 processing peptidase catalytic 53kDa (alpha) subunit mitochondrial,similar t"
YALI1_F18524g,2908682,2.7.7.6,RNA polymerase,,False,False,False,"similar to uniprot|P10964 Saccharomyces cerevisiae YOR341w RPA190 DNA-directed RNA polymerase I 190 KD alpha subunit,similar to Saccharomyce"
YALI1_F19811g,2908676,3.4.25.1,Proteasome,,False,False,False,"similar to Saccharomyces cerevisiae PRE3 (YJL001W)%3B ancestral locus Anc_5.216,  highly similar to uniprot|P38624 Saccharomyces cerevisiae "
YALI1_F23414g,2909035,2.1.1.287,,,False,False,False,some similarities with uniprot|P38961 Saccharomyces cerevisiae YDR083w protein involved in cleavage at site A2 in pre-rRNA in the pathway of
YALI1_F24173g,2908671,5.6.2.7,,,False,False,False,similar to uniprot|P25808 Saccharomyces cerevisiae YFL002c SPB4 ATP-dependent RNA helicase of DEAH box family
YALI1_F24413g,2907832,2.1.1.297,,,False,False,False,"similar to uniprot|Q03920 Saccharomyces cerevisiae YDR140w,similar to Saccharomyces cerevisiae MTQ2 (YDR140W)%3B ancestral locus Anc_8.312"
YALI1_F25852g,2908307,2.7.7.7,Base excision repair;Mitophagy - yeast,,False,False,False,"similar to Saccharomyces cerevisiae MIP1 (YOR330C)%3B ancestral locus Anc_7.64,  similar to uniprot|Q01941 Pichia pastoris DNA polymerase ga"
YALI1_F26039g,2908647,3.6.5.2,Autophagy - yeast;Lysosome biogenesis;Endocytosis;Phagocytosis;Efferocytosis,,False,False,False,highly similar to uniprot|Q9C2L8 Neurospora crassa Probable GTPase Rab7 protein
YALI1_F27465g,2908571,2.7.11.1,Fanconi anemia pathway,,False,False,False,some similarities with uniprot|P38111 Saccharomyces cerevisiae YBR136w ESR1 cell cycle checkpoint protein
YALI1_F27574g,2908575,5.6.2.6,Spliceosome,,False,False,False,"similar to Saccharomyces cerevisiae BRR2 (YER172C)%3B ancestral locus Anc_8.238,  similar to uniprot|P32639 Saccharomyces cerevisiae YER172c"
YALI1_F27663g,2908576,5.6.2.3,Basal transcription factors;Nucleotide excision repair,,False,False,False,"similar to Saccharomyces cerevisiae RAD3 (YER171W)%3B ancestral locus Anc_8.237,  highly similar to uniprot|P06839 Saccharomyces cerevisiae "
YALI1_F29038g,2908836,5.6.2.3,DNA replication;Cell cycle - yeast;Meiosis - yeast,,False,False,False,similar to uniprot|P30666 Schizosaccharomyces pombe DNA replication licensing factor mcm3 (Minichromosome maintenance protein 3) and uniprot
YALI1_F29727g,2908812,5.6.2.1,Homologous recombination;Fanconi anemia pathway,,False,False,False,"similar to Saccharomyces cerevisiae TOP3 (YLR234W)%3B ancestral locus Anc_8.414,  similar to uniprot|O60126 Schizosaccharomyces pombe DNA to"
YALI1_F29937g,2908809,2.1.1.219;2.1.1.220,,,False,False,False,"similar to Saccharomyces cerevisiae GCD14 (YJL125C)%3B ancestral locus Anc_1.229,  similar to uniprot|P46959 Saccharomyces cerevisiae YJL125"
YALI1_F32387g,2908454,2.8.1.14,,,False,False,False,"similar to uniprot|Q12093 Saccharomyces cerevisiae YDL033c tRNA (5-methylaminomethyl-2-thiouridylate)- methyltransferase,similar to Saccharo"
YALI1_F34105g,2908858,2.3.2.23,Ubiquitin mediated proteolysis,,False,False,False,highly similar to uniprot|P06104 Saccharomyces cerevisiae YGL058w RAD6 E2 ubiquitin- conjugating enzyme
YALI1_F35714g,2908351,2.7.7.19,mRNA surveillance pathway,,False,False,False,"similar to Saccharomyces cerevisiae PAP1 (YKR002W)%3B ancestral locus Anc_2.512,  similar to uniprot|O93834 Candida albicans PAP1 poly(A) po"
YALI1_F35907g,2908660,2.7.7.7,DNA replication;Base excision repair;Nucleotide excision repair,,False,False,False,"similar to Saccharomyces cerevisiae DPB2 (YPR175W)%3B ancestral locus Anc_7.532,  similar to uniprot|P24482 Saccharomyces cerevisiae YPR175w"
YALI1_F36127g,2908856,5.6.2.7,Spliceosome,,False,False,False,similar to uniprot|P23394 Saccharomyces cerevisiae YDR243c PRP28 pre-mRNA splicing factor RNA helicase
YALI1_F38684g,2907659,2.7.1.78,mRNA surveillance pathway,,False,False,False,"similar to uniprot|Q08685 Saccharomyces cerevisiae YOR250c CLP1 cleavage/polyadenylation factor IA subunit,similar to Saccharomyces cerevisi"
YALI1_F39128g,2907892,5.6.2.7,,,False,False,False,"similar to Saccharomyces cerevisiae DBP9 (YLR276C)%3B ancestral locus Anc_6.73,  similar to uniprot|Q66R46 Saccharomyces cerevisiae YLR276c "
YALI1_F39885g,2907745,2.3.1.48,Basal transcription factors,,False,False,False,"similar to Saccharomyces cerevisiae TAF1 (YGR274C)%3B ancestral locus Anc_5.25,  similar to uniprot|P46677 Saccharomyces cerevisiae YGR274c "
YALI1_A14736g,2906239,3.4.24.64,,,False,True,False,similar to uniprot|P11913 Neurospora crassa Mitochondrial processing peptidase beta subunit
YALI1_B01084g,2907505,2.5.1.46,,,False,True,False,"highly similar to uniprot|P38791 Saccharomyces cerevisiae YHR068w DYS1 Deoxyhypusine synthase (EC 2.5.1. 46) (DHS),similar to Saccharomyces "
YALI1_B19490g,2907349,1.18.1.6,,,False,True,False,"similar to Saccharomyces cerevisiae ARH1 (YDR376W)%3B ancestral locus Anc_5.450,  similar to uniprot|P48360 Saccharomyces cerevisiae YDR376w"
YALI1_D05474g,2911070,1.6.2.4,,,False,True,False,"similar to Saccharomyces cerevisiae NCP1 (YHR042W)%3B ancestral locus Anc_5.292,  uniprot|Q6L8F1 Yarrowia lipolytica YALI0D04422g YlCPR1 NAD"
YALI1_D33465g,2910932,5.4.99.25,,,False,True,False,"similar to Saccharomyces cerevisiae PUS4 (YNL292W)%3B ancestral locus Anc_3.67,  weakly similar to uniprot|P48567 Saccharomyces cerevisiae Y"
YALI1_E01159g,2912893,2.1.1.183,,,False,True,False,"similar to Saccharomyces cerevisiae DIM1 (YPL266W)%3B ancestral locus Anc_6.1,  highly similar to uniprot|P41819 Saccharomyces cerevisiae YP"
YALI1_E11415g,2912528,2.5.1.59,,,False,True,False,"weakly similar to uniprot|P18898 Saccharomyces cerevisiae YGL155w CDC43 geranylgeranyltransferase beta subunit,similar to Saccharomyces cere"
YALI1_E16694g,2911481,2.5.1.60,,,False,True,False,"similar to Saccharomyces cerevisiae BET4 (YJL031C)%3B ancestral locus Anc_5.243,  similar to uniprot|O94412 Schizosaccharomyces pombe Putati"
YALI1_E19647g,2911595,2.7.1.227,,,False,True,False,similar to uniprot|P36107 Saccharomyces cerevisiae YKL004w AUR1 aureobasidin-resistance protein
YALI1_E21312g,2911693,2.7.1.86,,,False,True,False,similar to uniprot|Q06892 Saccharomyces cerevisiae YPL188w POS5 protein
YALI1_E40076g,2912512,2.7.11.1,Autophagy - other;Autophagy - yeast;Phagocytosis,,False,True,False,"similar to uniprot|P22219 Saccharomyces cerevisiae YBR097w VPS15 ser/thr protein kinase,similar to Saccharomyces cerevisiae VPS15 (YBR097W)%"
YALI1_F17082g,2908200,1.14.18.6,,,False,True,False,similar to uniprot|Q03529 Saccharomyces cerevisiae YMR272c SCS7 required for hydroxylation of ceramide
YALI1_F24171g,2908670,5.4.99.45,,,False,True,False,similar to uniprot|P31115 Saccharomyces cerevisiae YFL001w DEG1 Pseudouridylate synthase 3 (EC 4.2.1.70) (Pseudouridine synthase 3) (Depress
