reaction_id,reaction_name,reaction_type,gene_reaction_rule,n_genes,n_metabolites,compartments,has_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_rhea,has_ec,has_sbo,gene_ec_codes,met_bigg_id,is_blocked
R122,adenylate kinase,metabolic,YALI1F33951g,1,3,C_mi,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R123,adenylate kinase (GTP),metabolic,YALI1F33951g,1,4,C_mi,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,,False
R124,adenylosuccinate lyase (AICAR),metabolic,YALI1B22614g,1,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R125,adenylosuccinate lyase,metabolic,YALI1B22614g,1,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R126,adenylosuccinate synthase,metabolic,YALI1E34269g,1,7,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R127,adenylyl-sulfate kinase,metabolic,YALI1E00760g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R128,alanine glyoxylate aminotransferase,metabolic,YALI1E19852g,1,4,C_cy,False,,False,False,False,False,False,False,,,False
R129,alanyl-tRNA synthetase,metabolic,YALI1B05571g,1,6,C_cy,True,"metacyc.reaction,metacycr,metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R130,alcohol dehydrogenase (ethanol to acetaldehyde),metabolic,YALI1A15227g or YALI1A16292g or YALI1D33961g or YALI1E09329g or YALI1E21128g,5,5,C_cy,False,,False,False,False,False,False,False,,,False
R131,"alcohol dehydrogenase (glycerol, NADP)",metabolic,YALI1C353g or YALI1B20108g or YALI1A21000g or YALI1A15863g or YALI1B09211g or YALI1B28394g or YALI1C12619g or YALI1C18771g or YALI1D05111g or YALI1E22041g or YALI1F10224g or YALI1F24773g or YALI1D09870g,13,5,C_cy,False,,False,False,False,False,False,False,,,False
R132,mitochondrial alcohol dehydrogenase,metabolic,YALI1D02041g or YALI1C08017g or YALI1E15452g or YALI1A15227g or YALI1F32330g or YALI1F11481g or YALI1B11402g or YALI1E23809g or YALI1F37194g,9,5,C_mi,False,,False,False,False,False,False,False,,,False
R133,"aldehyde dehydrogenase (3-aminopropanal, NAD)",metabolic,YALI1C04093g or YALI1D10197g or YALI1E00588g or YALI1F06858g,4,6,C_cy,False,,False,False,False,False,False,False,,,False
R134,"aldehyde dehydrogenase (acetaldehyde, NADP)",metabolic,YALI1C04093g or YALI1D10197g or YALI1E00588g or YALI1F06858g,4,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R135,"aldehyde dehydrogenase (acetylaldehyde, NAD)",metabolic,YALI1C04093g or YALI1D10197g or YALI1E00588g or YALI1F06858g,4,6,C_mi,False,,False,False,False,False,False,False,,,False
R136,"aldehyde dehydrogenase (acetylaldehyde, NADP)",metabolic,YALI1C04093g or YALI1D10197g or YALI1E00588g or YALI1F06858g,4,6,C_mi,False,,False,False,False,False,False,False,,,False
R137,alkaline phosphatase (dihydroneopterin),metabolic,YALI1F22321g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R138,allantoate amidinohydrolase,metabolic,YALI1D22906g,1,4,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R139,allantoinase,metabolic,YALI1F30479g,1,4,C_cy,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",False,True,True,True,False,False,,,False
R140,allophanate hydrolase,metabolic,YALI1B19217g or YALI1E08620g or YALI1E41754g,3,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R141,"alpha 1,2-mannosyltransferase",metabolic,YALI1E37764g or YALI1D11015g or YALI1A06229g or YALI1B02637g or YALI1E02413g or YALI1F33246g,6,5,C_go,False,,False,False,False,False,False,False,,,True
R142,"alpha,alpha-trehalase",metabolic,YALI1D19108g,1,3,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,,,False
R143,"alpha,alpha-trehalose-phosphate synthase (UDP-forming)",metabolic,YALI1D17620g and YALI1E17616g and YALI1E36568g,3,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R144,amidase,metabolic,(YALI1E14619g and YALI1E41276g and YALI1F21875g) or YALI1F30703g,4,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R145,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing),metabolic,,0,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R146,Aminobutyraldehyde dehydrogenase,metabolic,YALI1C04093g or YALI1D10197g or YALI1E00588g or YALI1F06858g,4,6,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R147,anthranilate phosphoribosyltransferase,metabolic,YALI1D35787g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R148,anthranilate synthase,metabolic,YALI1E17754g and YALI1D13963g,2,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R149,Ap4A hydrolase,metabolic,YALI1E38749g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R150,arabinose reductase,metabolic,YALI1D09870g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R151,arginase,metabolic,YALI1E08937g,1,4,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R152,argininosuccinate lyase,metabolic,YALI1D34865g,1,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R153,argininosuccinate synthase,metabolic,YALIUNK2,1,7,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,True,True,True,False,False,,,False
R154,arginyl-tRNA synthetase,metabolic,YALI1E21345g,1,6,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R155,arginyl-tRNA synthetase,metabolic,YALI1E21345g,1,6,C_mi,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R156,asparagine synthase (glutamine-hydrolysing),metabolic,YALI1A13454g or YALI1F35822g,2,9,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R157,Asparaginyl-tRNA synthetase,metabolic,YALI1E05907g,1,6,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R158,"asparaginyl-tRNA synthetase, miotchondrial",metabolic,YALI1E05833g,1,6,C_mi,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R159,aspartate carbamoyltransferase,metabolic,YALI1C33005g or YALI1D09420g or YALI1E11768g,3,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R160,aspartate kinase,metabolic,YALI1D14532g,1,4,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R161,aspartate transaminase,metabolic,YALI1B03198g or YALI1F36966g,2,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R162,aspartate transaminase,metabolic,YALI1B03198g or YALI1F36966g,2,4,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R163,aspartate transaminase,metabolic,YALI1B03198g or YALI1F36966g,2,4,C_pe,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R164,aspartate-semialdehyde dehydrogenase,metabolic,YALI1D16809g,1,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R165,Aspartyl-tRNA synthetase,metabolic,YALI1D28087g,1,6,C_cy,True,"metacyc.reaction,metacycr,metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R166,Aspartyl-tRNA synthetase,metabolic,YALI1F33819g,1,6,C_mi,True,"metacyc.reaction,metacycr,metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R167,ATP adenylyltransferase,metabolic,YALI1F37916g,1,5,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R168,ATP adenylyltransferase,metabolic,YALI1F37916g,1,5,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R169,ATP adenylyltransferase,metabolic,YALI1F37916g,1,5,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R170,ATP phosphoribosyltransferase,metabolic,YALI1C06626g,1,4,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R171,ATP synthase,transport,(YALI1M00260g and YALI1M00267g and YALI1M00318g and YALI1F04433g and YALI1F04110g and YALI1D27826g and YALI1D15734g and YALI1D14639g and YALI1B08885g and YALI1F07384g and YALI1B05364g and YALI0D17490g and YALI1F26967g and YALI1E38131g) or YALI1B28025g or YALI1B15733g,16,6,"C_cy,C_mi",True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R172,"ATPase, cytosolic",transport,YALI1B28659g,1,5,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R173,"beta-1,4 mannosyltransferase",metabolic,YALI1E40471g,1,4,C_cy,False,,False,False,False,False,False,False,,,True
R174,biotin synthase,metabolic,YALI1D18845g,1,4,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R175,biotin-[acetyl-CoA-carboxylase] ligase,metabolic,YALI1E35955g,1,5,C_cy,False,,False,False,False,False,False,False,,,True
R176,C-14 sterol reductase,metabolic,YALI1B30181g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R177,C-22 sterol desaturase (NADP),metabolic,(YALI1D14199g or YALI1D06380g) and YALI1A18344g and YALI1D15063g,4,7,C_cy,False,,False,False,False,False,False,False,,,False
R178,C-3 sterol dehydrogenase,metabolic,YALI1C30514g,1,6,C_cy,False,,False,False,False,False,False,False,,,False
R179,C-3 sterol dehydrogenase (4-methylzymosterol),metabolic,YALI1C30514g,1,6,C_cy,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,,False
R180,C-3 sterol keto reductase (4-methylzymosterol),metabolic,YALI1B22820g,1,5,C_cy,False,,False,False,False,False,False,False,,,False
R181,C-3 sterol keto reductase (zymosterol),metabolic,YALI1B22820g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R182,C-4 methyl sterol oxidase,metabolic,YALI1F14958g,1,7,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R183,C-4 methyl sterol oxidase,metabolic,YALI1F14958g,1,7,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R184,C-4 methyl sterol oxidase,metabolic,YALI1F14958g,1,7,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R185,"C-4 sterol methyl oxidase (4,4-dimethylzymosterol)",metabolic,YALI1F14958g,1,7,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R186,C-5 sterol desaturase,metabolic,YALI1D26496g,1,7,C_cy,False,,False,False,False,False,False,False,,,False
R187,C-8 sterol isomerase,metabolic,YALI1B22375g or YALI1E38034g,2,2,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,,,False
R188,C-s24 sterol reductase,metabolic,YALI1D24361g,1,5,C_er,False,,False,False,False,False,False,False,,,False
R189,CAAX farnesyltransferase,metabolic,YALI1D17983g and YALI1B21088g,2,5,C_cy,False,,False,False,False,False,False,False,,,True
R190,carbamoyl-phosphate synthase (glutamine-hydrolysing),metabolic,YALI1C33005g or YALI1D09420g or YALI1E11768g,3,9,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R191,carnitine O-acetyltransferase,metabolic,YALI1F28064g,1,4,C_cy,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R192,carnitine O-acetyltransferase,metabolic,YALI1B13948g,1,4,C_pe,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R193,carnitine O-acetyltransferase,metabolic,YALI1B13948g,1,4,C_mi,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R194,catalase,metabolic,YALI1E40671g or YALI1E41251g or YALI1F38629g,3,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R195,catalase,metabolic,YALI1E40671g or YALI1E41251g or YALI1F38629g,3,3,C_pe,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R196,CDP-diacylglycerol synthase,metabolic,YALI1E17431g,1,5,C_em,False,,False,False,False,False,False,False,,,False
R197,CDP-diacylglycerol synthase,metabolic,YALI1E17431g,1,5,C_mm,False,,False,False,False,False,False,False,,,False
R198,ceramide-1 hydroxylase (24C),metabolic,YALI1E20626g,1,7,C_er,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R199,ceramide-1 hydroxylase (24C),metabolic,YALI1F17082g,1,7,C_er,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R200,ceramide-1 hydroxylase (26C),metabolic,YALI1E20626g,1,7,C_er,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R201,ceramide-1 hydroxylase (26C),metabolic,YALI1F17082g,1,7,C_er,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R202,ceramide-1 synthase (24C),metabolic,YALI1F09542g,1,5,C_er,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R203,ceramide-1 synthase (26C),metabolic,YALI1F09542g,1,5,C_er,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R204,ceramide-2 synthase (24C),metabolic,YALI1F09542g,1,5,C_er,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R205,ceramide-2 synthase (26C),metabolic,YALI1F09542g,1,5,C_er,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R206,ceramide-3 synthase (24C),metabolic,YALI1F17082g,1,7,C_er,True,"metanetx.reaction,rh,rhea,seed.reaction,seedr",False,False,True,True,False,False,,,True
R207,ceramide-3 synthase (26C),metabolic,YALI1F17082g,1,7,C_er,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R208,ceramide-4 synthase (24C),metabolic,YALI1F17082g,1,7,C_er,False,,False,False,False,False,False,False,,,True
R209,ceramide-4 synthase (26C),metabolic,YALI1F17082g,1,7,C_er,False,,False,False,False,False,False,False,,,True
R210,chitin deacetylase,transport,YALI1F38476g,1,5,"C_cy,C_en",True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R211,chitin synthase,metabolic,YALI1B21313g or YALI1D34288g or YALI1D04055g or YALI1C33406g or YALI1E13223g or YALI1E26181g or YALI1F36415g,7,4,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R212,choline kinase,metabolic,YALI1E20159g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R213,choline phosphate cytididyltransferase,metabolic,YALI1D22834g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R214,chorismate mutase,metabolic,YALI1E20751g,1,2,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R215,chorismate synthase,metabolic,YALI1D22237g,1,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R216,cis-aconitate(3-) to isocitrate,metabolic,YALI1D11984g or YALI1E17935g,2,3,C_mi,False,,False,False,False,False,False,False,,,False
R217,cis-prenyltransferase step 01,metabolic,YALI1C26036g or YALI1D21543g,2,4,C_lp,False,,False,False,False,False,False,False,,,True
R218,cis-prenyltransferase step 02,metabolic,YALI1C26036g or YALI1D21543g,2,4,C_lp,False,,False,False,False,False,False,False,,,True
R219,cis-prenyltransferase step 03,metabolic,YALI1C26036g or YALI1D21543g,2,4,C_lp,False,,False,False,False,False,False,False,,,True
R220,cis-prenyltransferase step 04,metabolic,YALI1C26036g or YALI1D21543g,2,4,C_lp,False,,False,False,False,False,False,False,,,True
R221,cis-prenyltransferase step 05,metabolic,YALI1C26036g or YALI1D21543g,2,4,C_lp,False,,False,False,False,False,False,False,,,True
R222,cis-prenyltransferase step 06,metabolic,YALI1C26036g or YALI1D21543g,2,4,C_lp,False,,False,False,False,False,False,False,,,True
R223,cis-prenyltransferase step 07,metabolic,YALI1C26036g or YALI1D21543g,2,4,C_lp,False,,False,False,False,False,False,False,,,True
R224,cis-prenyltransferase step 08,metabolic,YALI1C26036g or YALI1D21543g,2,4,C_lp,False,,False,False,False,False,False,False,,,True
R225,cis-prenyltransferase step 09,metabolic,YALI1C26036g or YALI1D21543g,2,4,C_lp,False,,False,False,False,False,False,False,,,True
R226,cis-prenyltransferase step 10,metabolic,YALI1C26036g or YALI1D21543g,2,4,C_lp,False,,False,False,False,False,False,False,,,True
